Signal Time,Game,Player,Market,Side,Line,Odds,Book,EV %,Hit Rate %,Num Games,Baba Lock?,Confirmation Books,Player ID,Event ID,Commence Time,Market Key,Resolved?,Actual Outcome,Actual Stat,Resolved Time,Notes
2026-03-01T14:42:22.998041-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-115,HardRockBet,2.93,60.0,10,False,"FD at -140, DK at -146, ESPN at -140, Pinnacle at -139",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:42:26.125658-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-115,BetMGM,2.93,60.0,10,False,"FD at -140, DK at -146, ESPN at -140, Pinnacle at -139",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:42:35.334593-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Assists,Over,2.5,-120,HardRockBet,9.96,40.0,10,False,"FD at -174, ESPN at -180",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:42:38.345447-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,-105,HardRockBet,4.08,60.0,10,False,"FD at -130, DK at -145, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:42:41.499574-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,-105,BetMGM,4.08,60.0,10,False,"FD at -130, DK at -145, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:45:57.510467-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Assists,Over,2.5,-110,HardRockBet,14.88,40.0,10,False,"FD at -178, ESPN at -180",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:46:00.572340-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Assists,Over,2.5,-110,BetMGM,14.88,40.0,10,False,"FD at -178, ESPN at -180",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:46:04.522728-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,-105,HardRockBet,4.88,60.0,10,False,"FD at -132, DK at -145, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:46:07.753917-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,100,BetMGM,7.44,60.0,10,False,"FD at -132, DK at -145, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:46:24.948144-05:00,IND Pacers vs MEM Grizzlies (5:10 PM EST),Ben Sheppard,Rebounds,Over,3.5,100,HardRockBet,3.75,40.0,10,False,"FD at -122, DK at -112, ESPN at -115",56677861,1ac567e2d0cf71fd4c1de0ff58cb9a0a,2026-03-01T22:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T04:11:48.729844+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:46:34.163329-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Russell Westbrook,Points,Under,13.5,-105,BetMGM,5.02,50.0,10,False,"FD at -136, DK at -124, ESPN at -125",472,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:46:37.539263-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Russell Westbrook,Points,Under,13.5,-105,HardRockBet,5.02,50.0,10,False,"FD at -136, DK at -124, ESPN at -125",472,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:49:48.769199-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Rebounds,Under,7.5,-113,FanDuel,8.21,50.0,10,False,"ESPN at -165, DK at -152",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:49:52.370053-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-115,HardRockBet,2.21,60.0,10,False,"FD at -138, DK at -141, ESPN at -140, Pinnacle at -139",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:49:55.739477-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-110,BetMGM,4.37,60.0,10,False,"FD at -138, DK at -141, ESPN at -140, Pinnacle at -139",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:49:58.851215-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-125,HardRockBet,2.87,60.0,10,False,"FD at -154, DK at -157, ESPN at -160",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:50:05.653383-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Rebounds Assists,Over,10.5,103,DraftKings,6.34,60.0,10,False,"FD at -125, DK at 103, ESPN at -130",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:50:20.448304-05:00,IND Pacers vs MEM Grizzlies (5:10 PM EST),Cam Spencer,Rebounds Assists,Under,7.5,105,HardRockBet,4.63,50.0,10,False,"FD at -118, DK at -106, ESPN at -110",1028048549,1ac567e2d0cf71fd4c1de0ff58cb9a0a,2026-03-01T22:10:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T04:11:48.729844+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:54:15.566901-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Noah Clowney,Points,Over,12.5,100,BetMGM,2.91,30.0,10,False,"FD at -120, DK at -120, ESPN at -120",56677843,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:54:21.639065-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-110,HardRockBet,5.11,60.0,10,False,"FD at -140, DK at -141, ESPN at -140, Pinnacle at -139",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:54:25.652052-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-105,BetMGM,7.49,60.0,10,False,"FD at -140, DK at -141, ESPN at -140, Pinnacle at -139",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:54:37.364006-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Evan Mobley,Rebounds Assists,Under,10.5,100,theScore,4.77,40.0,10,False,"FD at -125, DK at -136, ESPN at 100",17896076,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:54:39.848915-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,105,HardRockBet,9.28,60.0,10,False,"FD at -130, DK at -138, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:54:42.156870-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,105,BetMGM,9.28,60.0,10,False,"FD at -130, DK at -138, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:55:00.149008-05:00,LAL Lakers vs SAC Kings (9:40 PM EST),Austin Reaves,Rebounds Assists,Over,8.5,-115,HardRockBet,3.03,40.0,10,False,"FD at -144, DK at -134",17553995,517d3f658ed7692ebe7eaea81aa3c1ef,2026-03-02T02:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T08:42:40.832631+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:04.151241-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points,Under,17.5,108,BetRivers,1.84,30.0,10,False,"FD at -108, DK at -104, ESPN at -120",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:07.038650-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points,Under,17.5,110,BetParx,2.82,30.0,10,False,"FD at -108, DK at -104, ESPN at -120",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:09.764308-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-110,HardRockBet,4.37,60.0,10,False,"FD at -138, DK at -141, ESPN at -140",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:12.120166-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-110,BetMGM,4.37,60.0,10,False,"FD at -138, DK at -141, ESPN at -140",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:16.595089-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-125,HardRockBet,2.01,60.0,10,False,"FD at -150, DK at -157, ESPN at -150",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:19.240692-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,105,HardRockBet,10.12,60.0,10,False,"FD at -132, DK at -138, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:22.966684-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,100,BetMGM,7.44,60.0,10,False,"FD at -132, DK at -138, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T14:58:28.929518-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points Q1,Over,4.5,100,HardRockBet,3.83,,10,False,"FD at -125, ESPN at -125",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points_q1,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:01:57.231348-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points,Under,17.5,108,BetRivers,3.14,30.0,10,False,"FD at -111, DK at -104, ESPN at -120",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:01:59.589730-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points,Under,17.5,110,BetParx,4.13,30.0,10,False,"FD at -111, DK at -104, ESPN at -120",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:02:07.806804-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,105,HardRockBet,9.28,60.0,10,False,"FD at -130, DK at -144, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:02:10.592194-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,100,BetMGM,6.62,60.0,10,False,"FD at -130, DK at -144, ESPN at -130",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:02:27.454890-05:00,DEN Nuggets vs MIN Timberwolves (3:40 PM EST),Rudy Gobert,Points,Over,10.5,102,DraftKings,1.84,40.0,10,False,"FD at -115, DK at 102, ESPN at -120",176,25a45928a3d4b8a0d492283f6f434421,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:27.659159-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points,Under,17.5,108,BetRivers,1.84,30.0,10,False,"FD at -108, DK at -108, ESPN at -120",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:30.352831-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Jarrett Allen,Points,Under,17.5,110,BetParx,2.82,30.0,10,False,"FD at -108, DK at -108, ESPN at -120",9,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:36.381605-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-110,HardRockBet,5.11,60.0,10,False,"FD at -140, DK at -149, ESPN at -140",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:38.766983-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds,Over,5.5,-110,BetMGM,5.11,60.0,10,False,"FD at -140, DK at -149, ESPN at -140",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:46.802367-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Assists,Over,2.5,-125,HardRockBet,2.87,60.0,10,False,"FD at -154, DK at -157, ESPN at -150",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:49.224867-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,105,HardRockBet,10.12,60.0,10,False,"FD at -132, ESPN at -140",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:51.528281-05:00,BKN Nets vs CLE Cavaliers (3:40 PM EST),Michael Porter Jr,Rebounds Assists,Over,8.5,100,BetMGM,7.44,60.0,10,False,"FD at -132, ESPN at -140",375,ab2357087428a9fee8c8a747eed1fced,2026-03-01T20:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:06:54.278224-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Threes,Under,1.5,100,BetMGM,5.79,70.0,10,True,"FD at -128, DK at -112, ESPN at -120",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:10:23.897746-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Rebounds,Over,6.5,110,BetRivers,5.87,10.0,10,False,"FD at -115, DK at -106",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:10:31.678740-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Assists,Over,7.5,110,BetRivers,4.13,20.0,10,False,"FD at -111, DK at 106, ESPN at 110, Pinnacle at -102",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:10:34.540359-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Assists,Over,7.5,110,BallyBet,4.13,20.0,10,False,"FD at -111, DK at 106, ESPN at 110, Pinnacle at -102",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:10:37.751310-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Assists,Over,7.5,110,theScore,4.13,20.0,10,False,"FD at -111, DK at 106, ESPN at 110, Pinnacle at -102",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:14:27.233441-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Rebounds,Over,6.5,105,theScore,3.35,10.0,10,False,"FD at -115, DK at -110, ESPN at 105",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:14:31.074939-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Rebounds,Over,6.5,110,HardRockBet,5.87,10.0,10,False,"FD at -115, DK at -110, ESPN at 105",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:14:39.040816-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Myles Turner,Rebounds,Under,5.5,-125,HardRockBet,2.87,60.0,10,False,"FD at -154, DK at -154, ESPN at -150",452,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:14:44.629702-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Bobby Portis,Rebounds,Under,5.5,-125,BetMGM,3.27,50.0,10,False,"FD at -154, DK at -144, ESPN at -145",377,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:14:47.872507-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Myles Turner,Rebounds,Under,5.5,-125,BetMGM,2.87,60.0,10,False,"FD at -154, DK at -154, ESPN at -150",452,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:14:55.963679-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Assists,Under,7.5,-115,FanDuel,4.46,80.0,10,False,"ESPN at -150, DK at -145",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
2026-03-01T15:15:00.242252-05:00,CHI Bulls vs MIL Bucks (3:40 PM EST),Josh Giddey,Assists,Over,7.5,110,Fanatics,4.13,20.0,10,False,"FD at -111, DK at 110, ESPN at 115, Pinnacle at -102",17896065,cc2edd23c90efdc9ac05b2dda6db0710,2026-03-01T20:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-02T02:41:09.448954+00:00,No game log found (possible DNP or API delay)
